image_name,pred_shape,pred_color,pred_form,pred_imprint,top1_medicine,top1_score,top2_medicine,top2_score,top3_medicine,top3_score,true_label,true_medicine
003782064.jpg,ROUND,WHITE,C42998,M64,Atenolol and Chlorthalidone,2.357142857142857,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,2.107142857142857,Hydromorphone Hydrochloride,2.0833333333333335,M64,Atenolol and Chlorthalidone
422910276.jpg,ROUND,WHITE,C42998,811933,Sodium Bicarbonate,1.9166666666666665,Calcium Acetate,1.85,Famciclovir,1.8406593406593408,811893,Famciclovir
004300720.jpg,OVAL,WHITE,C42998,CCK1027,Probenecid and Colchicine,1.6785714285714286,Estrace,1.538235294117647,Demadex,1.5357142857142856,72012WC,Estrace
001871704.jpg,ROUND,YELLOW,C42998,PARONANTIN50,TROSPIUM CHLORIDE,1.6547619047619049,TROSPIUM CHLORIDE,1.6547619047619049,Lotensin,1.628787878787879,VRX405MEPHYTON,Mephyton
003780373.jpg,ROUND,WHITE,C42931,M373,Hydroxychloroquine Sulfate,2.438888888888889,Citalopram,2.0,Myambutol,1.9166666666666665,M373,Hydroxychloroquine Sulfate
00093-7424-56_0F280780.jpg,ROUND,PINK,C42998,TV4341,Fosinopril Sodium and Hydrochlorothiazide,1.7954545454545454,Pravastatin Sodium,1.5535714285714286,Pravastatin Sodium,1.5535714285714286,TV7424,Montelukast Sodium
002583692.jpg,CAPSULE,WHITE,C25158,4200,diltiazem hydrochloride,2.107142857142857,Diltiazem Hydrochloride,2.107142857142857,omeprazole/sodium bicarbonate,1.9166666666666665,420,diltiazem hydrochloride
00603-2950-28_C415621B.jpg,ROUND,WHITE,C42998,2522V,Clonazepam,2.143939393939394,Liothyronine Sodium,2.143939393939394,Clonazepam,2.143939393939394,2532V,Clonazepam
68462-0249-20_8E0EC736.jpg,ROUND,PINK,C42931,G30010,Tolterodine Tartrate,1.9835164835164836,Ranitidine,1.8049450549450547,azithromycin,1.6666666666666665,G51300,Ranitidine
000073372.jpg,CAPSULE,WHITE,C25158,DDDRC00MG,TEMODAR,1.5419254658385093,Dilantin,1.527777777777778,CRIXIVAN,1.5166666666666666,GSKCOREGCR40MG,COREG
003785485.jpg,ROUND,WHITE,C42998,MCMZ12,Meclizine Hydrochloride,2.232142857142857,Meclizine Hydrochloride,1.9642857142857144,Enalapril Maleate and Hydrochlorothiazide,1.7954545454545454,MMCZ12,Meclizine Hydrochloride
00093-2058-01_NLMIMAGE10_EF35F79F.jpg,ROUND,YELLOW,C42931,B06,Nifedipine,1.8571428571428572,Clozapine,1.8333333333333335,Nifedipine,1.6071428571428572,B60,Nifedipine
55111-0122-05_NLMIMAGE10_C53DE2CF.jpg,OVAL,WHITE,C42998,RDY122,Atorvastatin Calcium,2.28021978021978,Atorvastatin Calcium,2.2335164835164836,Ciprofloxacin,1.9835164835164836,RDY122,Atorvastatin Calcium
001439918.jpg,OVAL,WHITE,C42998,G1,Glyburide,2.75,glycopyrrolate,2.5,Gabapentin,1.9166666666666665,G1,Glyburide
00093104898.jpg,OVAL,WHITE,C42931,9348,Metformin Hydrochloride,2.438888888888889,Granisetron Hydrochloride,2.0487012987012987,Metformin Hydrochloride,2.0166666666666666,9348,Metformin Hydrochloride
165710213.jpg,ROUND,WHITE,C42998,P200,Fluconazole,2.438888888888889,Repaglinide,2.25,Carbamazepine,2.0487012987012987,P200,Fluconazole
633040461.jpg,ROUND,WHITE,C42931,RFI2,Chloroquine phosphate,2.0,Chloroquine Phosphate,2.0,RISPERIDONE,1.8571428571428572,RF28,Chloroquine Phosphate
504580388.jpg,CAPSULE,PINK,C25158,SANSIN,Amlodipine Besylate and Benazepril Hydrochloride,1.4444444444444444,SPORANOX,1.3346153846153845,HYCAMTIN,1.2965587044534412,GAL16,RAZADYNE
001439939.jpg,CAPSULE,WHITE,C25158,WESTWARD399,Amoxicillin,2.4358974358974357,Gabapentin,2.2028985507246377,Lithium Carbonate,2.112857142857143,WESTWARD939,Amoxicillin
604290790.jpg,OVAL,BLUE,C42998,6WARFARINTARO,Warfarin Sodium,2.407142857142857,Warfarin Sodium,2.407142857142857,Warfarin Sodium,2.407142857142857,6WARFARINTARO,Warfarin Sodium
68382-0113-05_NLMIMAGE10_553D2AD9.jpg,ROUND,RED,C42931,Z6,risperidone,2.216666666666667,Losortan Potassium,1.7166666666666668,Drospirenone/Ethinyl Estradiol/Levomefolate Calcium and Levomefolate Calcium,1.6666666666666665,Z6,risperidone
003781817.jpg,OVAL,PURPLE,C42998,ML12,Levothyroxine Sodium,2.216666666666667,Liothyronine sodium,1.9666666666666668,Glyburide,1.7666666666666666,ML12,Levothyroxine Sodium
000691520.jpg,OVAL,WHITE,C42998,PARONEE250,EDECRIN,1.6923076923076923,Acyclovir,1.6850649350649352,acyclovir,1.6850649350649352,NORVASC25,Norvasc
00555-0787-02_NLMIMAGE10_B241D93E.jpg,CAPSULE,BLUE,C25158,TIOROAMINTAL25MG,Ramipril,1.6,RESTORIL,1.5357142857142856,Vancomycin Hydrochloride,1.5333333333333334,MAMPHETSALTS10MG,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate, and Amphetamine Sulfate"
504580220.jpg,ROUND,WHITE,C42998,SANAROANENIN,Nizoral,1.7574074074074073,PYRIDOXINE HYDROCHLORIDE,1.5833333333333335,LANOXIN,1.5217391304347827,JANSSENNIZORAL,Nizoral
51285-0083-70_NLMIMAGE10_2E2F970C.jpg,ROUND,PINK,C42998,B978,LOESTRIN Fe 1.5/30,2.438888888888889,Loestrin,2.438888888888889,LOESTRIN 1.5/30,2.438888888888889,B978,LOESTRIN Fe 1.5/30
006030282.jpg,ROUND,BROWN,C42998,AZZ17,Senna-Lax,2.35,Dalay,1.7000000000000002,Aspirin,1.7000000000000002,AZ217,Senna-Lax
00074-7069-90_9D1D4EAA.jpg,ROUND,BLUE,C42998,SANDICADIN500,MILLIPRED,1.6571906354515051,MILLIPRED,1.6571906354515051,Alinia,1.580267558528428,SYNTHROID150,Synthroid
604290321.jpg,ROUND,WHITE,C42998,GSI139,Donepezil Hydrochloride,1.8333333333333335,Alprazolam,1.7272727272727273,Benztropine Mesylate,1.64010989010989,SG139,Donepezil Hydrochloride
53489-0216-10_EE04F737.jpg,ROUND,WHITE,C42998,MP658,CLONIDINE HYDROCHLORIDE,2.4924242424242427,albuterol sulfate,1.9500000000000002,TOLMETIN SODIUM,1.9500000000000002,MP658,CLONIDINE HYDROCHLORIDE
003787155.jpg,CAPSULE,PINK,C25158,MYLAN7570,Terazosin Hydrochloride Anhydrous,2.1421052631578945,Ketoprofen,2.1421052631578945,Meclofenamate Sodium,2.086842105263158,MYLAN7155,Budesonide
00832-1024-00_6E233779.jpg,ROUND,WHITE,C42998,BCB1002,Bethanechol Chloride,1.8382352941176472,Baclofen,1.8382352941176472,metformin hydrochloride,1.6785714285714286,BAC10832,Baclofen
009041982.jpg,ROUND,WHITE,C42998,GPIA253,Pain and Fever,2.4642857142857144,Mapap,2.3083333333333336,Acetaminophen,2.3083333333333336,GPIA325,Mapap
003784011.jpg,OVAL,WHITE,C42998,MYLANG1,Glipizide,2.3083333333333336,Glipizide,2.3083333333333336,Naproxen,2.166666666666667,G11MYLAN,Glimepiride
007811832.jpg,ROUND,PINK,C42998,GG253,Isosorbide Dinitrate,2.35,Promethazine Hydrochloride,2.159090909090909,Atenolol,2.1,GG235,Promethazine Hydrochloride
604290371.jpg,ROUND,PINK,C42931,APOUUE25,quetiapine fumarate,2.227777777777778,quetiapine fumarate,2.227777777777778,quetiapine fumarate,2.227777777777778,APOQUE25,quetiapine fumarate
433530849.jpg,ROUND,WHITE,C42998,AOO022,Carbamazepine,1.793956043956044,CARBAMAZEPINE,1.793956043956044,Calcium carbonate,1.75,A01020,ABILIFY
00555-0323-02_E72B73EB.jpg,CAPSULE,PINK,C25158,BARR2322,Hydroxyzine Pamoate,1.8732057416267942,Hydroxyzine Pamoate,1.8732057416267942,Doxepin Hydrochloride,1.7916666666666665,BARR32325,Hydroxyzine Pamoate
001870142.jpg,ROUND,PINK,C42998,ASO010,Simvastatin,1.7954545454545454,Omeprazole,1.7335164835164836,Vasotec,1.7335164835164836,VASO10,Vasotec
60505-0093-00_RXNAVIMAGE10_9646CB36.jpg,ROUND,WHITE,C42998,APO093,Doxazosin,2.53021978021978,Doxazosin,2.53021978021978,Doxazosin,2.53021978021978,APO093,Doxazosin
498840404.jpg,OVAL,WHITE,C42931,MB,METOPROLOL SUCCINATE,1.9666666666666668,Buspirone Hydrochloride,1.6666666666666665,Buspirone Hydrochloride,1.6666666666666665,MB,METOPROLOL SUCCINATE
000251861.jpg,OVAL,RED,C42931,ACLAN100,CALAN,1.8790849673202614,CALAN,1.75,Stalevo,1.6666666666666665,CALAN120,CALAN
501110325.jpg,ROUND,YELLOW,C42998,PLIVAI252,Bethanechol Chloride,2.1944444444444446,Bethanechol Chloride,1.9722222222222223,Propranolol Hydrochloride,1.8611111111111112,PLIVA325,Bethanechol Chloride
605050133.jpg,CAPSULE,PINK,C25158,APO323,Zonisamide,1.8333333333333335,Diphenhydramine Hydrochloride,1.75,Diphenhydramine Hydrochloride,1.75,APO13325,Cyclosporine
003782670.jpg,CAPSULE,WHITE,C25158,EEREENTER100,Zonegran,1.5500000000000003,Neurontin,1.5174023769100171,RETROVIR,1.4196428571428572,BERTEK670,Phenytek
16714-0417-02_NLMIMAGE10_2B4515F8.jpg,ROUND,WHITE,C42998,L200,Fluconazole,2.0166666666666666,Metoprolol Tartrate and Hydrochlorothiazide,2.0166666666666666,Intelence,2.0,L230,Metoprolol Tartrate and Hydrochlorothiazide
644550192.jpg,ROUND,GREEN,C42998,BPI192,Isordil,2.53021978021978,Isordil,2.53021978021978,Isordil,1.9835164835164836,BPI192,Isordil
007811717.jpg,ROUND,BROWN,C42931,GG5000,Fluphenazine Hydrochloride,1.7954545454545454,Chlorpromazine Hydrochloride,1.7222222222222223,Sulfasalazine,1.7166666666666668,GG40750,Chlorpromazine Hydrochloride
762820328.jpg,ROUND,BLUE,C42998,IGW2,Warfarin Sodium,1.9666666666666668,Warfarin Sodium,1.85,Glimepiride,1.85,IGW2,Warfarin Sodium
00555-0727-02_5405AA7D.jpg,ROUND,YELLOW,C42998,55725,Olanzapine,1.85,Losartan Potassium and Hydrochlorothiazide,1.8106060606060608,Ropinirole,1.7272727272727273,BARR555727,Estropipate
684620164.jpg,OVAL,WHITE,C42998,G614,Carvedilol,1.988888888888889,Glyburide,1.9166666666666665,TERBUTALINE SULFATE,1.85,G164,Carvedilol
003781575.jpg,OVAL,WHITE,C42931,MAMGALLAN,Amlodipine besylate/atorvastatin calcium,1.6031468531468531,Amlodipine besylate/atorvastatin calcium,1.6031468531468531,Amlodipine besylate/atorvastatin calcium,1.6031468531468531,MYLANP157,Pioglitazone Hydrochloride and Metformin Hydrochloride
63459021530.jpg,OVAL,WHITE,C42998,215,Nuvigil,2.1,VYTORIN,2.0833333333333335,Gabapentin,2.0,C215,Nuvigil
16729-0078-01_NLMIMAGE10_B948DC86.jpg,OVAL,BROWN,C42998,L100,CARBIDOPA AND LEVODOPA,2.25,Meloxicam,1.8571428571428572,NOXAFIL,1.8571428571428572,L100,CARBIDOPA AND LEVODOPA
534890368.jpg,ROUND,GREEN,C42931,MP717,Thioridazine Hydrochloride,2.1,Felodipine,1.9090909090909092,Felodipine,1.9090909090909092,MP771,Felodipine
00143-1241-01_B323599A.jpg,ROUND,WHITE,C42998,WW41,Digoxin,2.75,Digoxin,2.75,Digoxin,2.75,WW41,Digoxin
597620222.jpg,OVAL,ORANGE,C42931,G222,quinapril hydrochloride and hydrochlorothiazide,2.188888888888889,GABAPENTIN,2.0,Fluvoxamine Maleate,1.75,G222,quinapril hydrochloride and hydrochlorothiazide
680840079.jpg,CAPSULE,WHITE,C25158,R665,Gabapentin,2.75,Gabapentin,2.75,Gabapentin,2.5,R665,Gabapentin
007811884.jpg,ROUND,ORANGE,C42931,GG607,Ranitidine Hydrochloride,2.159090909090909,Perphenazine,2.1,Desipramine Hydrochloride,1.9000000000000001,GG706,Ranitidine Hydrochloride
GSO00080.jpg,ROUND,WHITE,C42998,F94,Galantamine,1.8571428571428572,Zanaflex,1.8214285714285714,Flecainide Acetate,1.65,F49,Galantamine
007815817.jpg,OVAL,WHITE,C42931,745,losartan potassium and hydrochlorothiazide,2.75,HYZAAR,2.75,carvedilol,2.0833333333333335,745,losartan potassium and hydrochlorothiazide
433530737.jpg,ROUND,WHITE,C42998,GG21,Furosemide,2.75,Furosemide,2.75,Furosemide,2.438888888888889,GG21,Furosemide
510790810.jpg,ROUND,WHITE,C42998,MYLAN00,Glipizide,2.0416666666666665,Glipizide,2.0416666666666665,Glipizide,2.0416666666666665,MYLANG1,Glipizide
006034990.jpg,ROUND,WHITE,C42998,4108V,Oxycodone Hydrochloride,2.3257575757575757,Carisoprodol,2.143939393939394,Amlodipine Besylate,2.143939393939394,4810V,Oxycodone Hydrochloride
000548179.jpg,ROUND,YELLOW,C42998,54929,Dexamethasone,2.3257575757575757,Dexamethasone,2.3257575757575757,Methotrexate Sodium,1.9500000000000002,54299,Dexamethasone
65597-0115-90_1F1D8FEC.jpg,ROUND,YELLOW,C42931,C53,Tribenzor,2.75,DIPYRIDAMOLE,2.0833333333333335,Doxazosin,1.9666666666666668,C53,Tribenzor
62756-0798-13_NLMIMAGE10_AF39D7CE.jpg,OVAL,PINK,C42930,W98,Divalproex Sodium,1.8333333333333335,Bethanechol Chloride,1.6,Ropinirole,1.4166666666666667,798,Divalproex Sodium
547380912.jpg,ROUND,YELLOW,C42931,IPM4,Imipramine Hydrochloride,2.0,Imipramine Hydrochloride,2.0,Thioridazine Hydrochloride,1.8166666666666664,MP4,Imipramine Hydrochloride
646790921.jpg,ROUND,WHITE,C42998,W927,Ciprofloxacin,2.188888888888889,Lisinopril,2.0166666666666666,Lisinopril,2.0166666666666666,W921,Cefuroxime Axetil
007812232.jpg,CAPSULE,WHITE,C25158,EOOOME100,RETROVIR,1.7475,Zonisamide,1.6944444444444444,Celecoxib,1.665032679738562,OME10,Omeprazole
63459020530.jpg,ROUND,WHITE,C42998,2250,Liothyronine Sodium,2.0388888888888888,ciprofloxacin,2.0166666666666666,Methocarbamol,2.0,C205,Nuvigil
13668-0014-05_2E081750.jpg,OVAL,BLUE,C42931,100MG1100,Levetiracetam,1.5545454545454547,Levofloxacin,1.5326797385620914,Stendra,1.5198412698412698,250MG1014,Levetiracetam
003785222.jpg,CAPSULE,GREEN,C25158,MYLAN22250,Mycophenolate Mofetil,2.3,Mycophenolate Mofetil,2.3,Loxapine,2.1500000000000004,MYLAN5222,Omeprazole
604290322.jpg,ROUND,YELLOW,C42931,SG104,Donepezil Hydrochloride,2.159090909090909,Jardiance,2.0166666666666666,DocQLax,1.7666666666666666,SG140,Donepezil Hydrochloride
00093104998.jpg,OVAL,WHITE,C42931,9349,Metformin Hydrochloride,2.438888888888889,Metformin Hydrochloride,2.0166666666666666,Clarithromycin,2.0,9349,Metformin Hydrochloride
002241847.jpg,CAPSULE,BROWN,C42998,P0009PRO,Naproxen Tablets,1.3104575163398693,Naproxen,1.3104575163398693,Naproxen,1.3104575163398693,P620,KONSYL 100 Percent Natural Psyllium Fiber
003786045.jpg,ROUND,ORANGE,C42998,MRN2,Risperidone,2.188888888888889,Ropinirole,1.85,RISPERIDONE,1.8214285714285714,MRN2,Risperidone
684530170.jpg,CAPSULE,RED,C25158,100,"Butalbital, Acetaminophen and Caffeine",2.0833333333333335,Meloxicam,2.0,NOXAFIL,2.0,170,"Butalbital, Acetaminophen and Caffeine"
647640544.jpg,ROUND,PINK,C42998,30,Prevacid SoluTab,2.25,Magnesium Oxide,1.9666666666666668,Lithium Carbonate,1.9666666666666668,30,Prevacid SoluTab
50111-0563-01_6B243581.jpg,ROUND,YELLOW,C42931,PLIVA653,Cyclobenzaprine Hydrochloride,2.468954248366013,Bethanechol Chloride,1.8790849673202614,Bethanechol Chloride,1.8790849673202614,PLIVA563,Cyclobenzaprine Hydrochloride
604290038.jpg,CAPSULE,YELLOW,C25158,ICI272225,Nitroglycerin,1.665032679738562,Nitrofurantoin Monohydrate/ Macrocrystalline,1.6414027149321266,Macrobid,1.6414027149321266,IG271125MG,Ramipril
53746-0542-05_RXNAVIMAGE10_A94D54DA.jpg,CAPSULE,BLUE,C25158,AMGRINTAL25MG,ANAFRANIL,1.6450980392156862,Tamsulosin Hydrochloride,1.5794314381270902,Potassium Chloride,1.5702341137123748,AMNEAL542,Potassium Chloride
510790118.jpg,CAPSULE,BLUE,C25158,MYLAN6100,Nicardipine Hydrochloride,2.1868421052631577,Tamsulosin Hydrochloride,2.1868421052631577,Tolmetin Sodium,2.1868421052631577,MYLAN1610,Dicyclomine Hydrochloride
68462-0189-01_BB08DDE6.jpg,OVAL,WHITE,C42998,G37325,glyburide,2.2424242424242427,Alprazolam,2.143939393939394,medroxyprogesterone acetate,1.893939393939394,G32375,Naproxen
003785375.jpg,CAPSULE,GREEN,C25158,MYLAN7573,Doxepin Hydrochloride,2.292105263157895,Triamterene and Hydrochlorothiazide,2.192105263157895,Triamterene and Hydrochlorothiazide,2.192105263157895,MYLAN5375,Doxepin Hydrochloride
00143-1240-01_4F232789.jpg,ROUND,YELLOW,C42998,W40,Digoxin,2.357142857142857,Digoxin,2.357142857142857,Digoxin,2.357142857142857,W40,Digoxin
004300170.jpg,ROUND,WHITE,C42931,FD75,Azor,1.8214285714285714,Enablex,1.8,Enablex,1.8,DF75,Enablex
000390078.jpg,CAPSULE,PINK,C42931,TUTRONTINERIL0,amoxicillin and clavulanate potassium,1.3015873015873014,Lotensin,1.247142857142857,TREXIMET,1.2402597402597402,TRENTAL,Trental
00173-0387-00_8018C066.jpg,CAPSULE,WHITE,C42931,GXEF75,CEFTIN,1.6666666666666665,MYLERAN,1.5714285714285714,MYLERAN,1.5714285714285714,GXES7,CEFTIN
65862-0133-99_1F090FF8.jpg,ROUND,ORANGE,C42998,D27,Hydrochlorothiazide,2.107142857142857,Clonidine Hydrochloride,1.8214285714285714,benazepril hydrochloride,1.5833333333333335,D27,Hydrochlorothiazide
AUR05970.jpg,OVAL,WHITE,C42998,J58,Lamivudine and Zidovudine,1.8571428571428572,Flavoxate Hydrochloride,1.8333333333333335,Flavoxate Hydrochloride,1.8333333333333335,J58,Lamivudine and Zidovudine
511380587.jpg,OVAL,YELLOW,C42998,WW655,Lisinopril,2.188888888888889,Lisinopril,1.7666666666666666,"Butalbital, Acetaminophen, and Caffeine",1.7000000000000002,56W,Sertraline Hydrochloride
ZYD12260.jpg,ROUND,GREEN,C42931,ZAZ,Amitriptyline Hydrochloride,1.8214285714285714,Amitriptyline Hydrochloride,1.5714285714285714,Drospirenone/Ethinyl Estradiol/Levomefolate Calcium and Levomefolate Calcium,1.3333333333333335,ZA2,Amitriptyline Hydrochloride
003780053.jpg,ROUND,GREEN,C42998,M53,Cimetidine,1.8571428571428572,Carbidopa and Levodopa,1.85,Acyclovir,1.85,M53,Cimetidine
009042019.jpg,ROUND,WHITE,C42998,SAYRORINTINICDIL15,Minoxidil,1.75,Minoxidil,1.6789473684210527,TENORETIC,1.6550179211469533,ASPIRIN44157,Aspirin
00093738756.jpg,OVAL,PINK,C42931,TEVA7381,Moxifloxacin Hydrochloride,2.3513071895424833,Irbesartan and Hydrochlorothiazide,2.2401960784313726,Levofloxacin,2.122549019607843,TEVA7387,Moxifloxacin Hydrochloride
007815619.jpg,OVAL,ORANGE,C42931,NVRDXL,Diovan,2.03021978021978,Valsartan,2.03021978021978,"AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE",1.8406593406593408,NVRDXL,Valsartan
605050168.jpg,ROUND,PINK,C42998,APOPRA10,PRAVASTATIN SODIUM,2.438888888888889,PRAVASTATIN SODIUM,2.438888888888889,PRAVASTATIN SODIUM,2.438888888888889,APOPRA10,PRAVASTATIN SODIUM
47335-0714-81_NLMIMAGE10_743B3A29.jpg,ROUND,ORANGE,C42931,741,Fenoprofen Calcium,1.8571428571428572,Gemfibrozil,1.8571428571428572,Gemfibrozil,1.8571428571428572,714,Finasteride
00603-6346-02_NLMIMAGE10_AD3ED6E6.jpg,OVAL,BROWN,C42931,L263,Banzel,2.107142857142857,Valsartan and Hydrochlorothiazide,2.0,OXCARBAZEPINE,1.75,L236,Valsartan and Hydrochlorothiazide
604290754.jpg,ROUND,WHITE,C42998,K14,BETAXOLOL HYDROCHLORIDE,2.107142857142857,Betaxolol,2.107142857142857,Glycopyrrolate,1.9,K14,Betaxolol
162520570.jpg,CAPSULE,WHITE,C25158,GG105,Oxazepam,2.35,Oxazepam,2.1500000000000004,Oxazepam,2.1500000000000004,RP125,Ramipril
00093744001.jpg,OVAL,BROWN,C42930,937440,Divalproex Sodium,2.28021978021978,Clarithromycin,1.8406593406593408,Divalproex Sodium,1.7335164835164836,937440,Divalproex Sodium
000930819.jpg,ROUND,RED,C42931,830,Atorvastatin Calcium,1.9666666666666668,Atorvastatin Calcium,1.9666666666666668,LEVOFLOXACIN,1.7166666666666668,B30,Nifedipine
000780249.jpg,ROUND,YELLOW,C42931,FFCF,Femara,1.5944444444444443,Exforge,1.1493506493506493,COMBIVIR,1.0944444444444446,FVCG,Femara
433530946.jpg,ROUND,WHITE,C42998,M722,Tizanidine,2.438888888888889,Tizanidine,2.438888888888889,Tizanidine,2.0166666666666666,M722,Tizanidine
433530852.jpg,OVAL,YELLOW,C42931,APOUUE400,quetiapine fumarate,2.1421052631578945,quetiapine fumarate,2.1421052631578945,quetiapine fumarate,2.1421052631578945,APOQUE400,quetiapine fumarate
581770369.jpg,OVAL,WHITE,C42931,369,metoprolol succinate,2.5,Ursodiol,2.357142857142857,Nabumetone,1.8214285714285714,369,metoprolol succinate
007815988.jpg,ROUND,ORANGE,C42998,SZ788,Carbamazepine,1.9924242424242427,Reserpine,1.7666666666666666,Carbamazepine,1.643939393939394,SZ788,Carbamazepine
31722-0209-30_670EB385.jpg,ROUND,WHITE,C42998,IG209,Terbinafine,2.4924242424242427,Fosinopril sodium,2.143939393939394,Fosinopril sodium,2.143939393939394,209IG,Terbinafine Hydrochloride
49884-0277-11_NLMIMAGE10_C53BE2EF.jpg,CAPSULE,WHITE,C25158,APR727,Doxycycline,1.9945054945054945,Doxycycline,1.947802197802198,Zonisamide,1.75,277PAR,Olanzapine and Fluoxetine
508810020.jpg,CAPSULE,WHITE,C42998,CNDIN20MG,JAKAFI,1.7083333333333335,CRIXIVAN,1.55,HYCAMTIN,1.435,INCY20,JAKAFI
55253-0601-30_NLMIMAGE10_DE356F4B.jpg,ROUND,YELLOW,C42998,AC404,GABITRIL,1.9000000000000001,Tiagabine Hydrochloride,1.9000000000000001,Candesartan cilexetil,1.7380952380952381,C404,Tiagabine Hydrochloride
000780460.jpg,OVAL,WHITE,C42998,GEGSEG335,Lopressor HCT,1.5545454545454547,Lopressor HCT,1.5545454545454547,Selegiline Hydrochloride,1.4777777777777779,GEIGY3535,Lopressor HCT
00832-1081-00_D323698B.jpg,OVAL,WHITE,C42998,BMMG20,Demadex,1.7277777777777779,Demadex,1.6964285714285714,Buspirone Hydrochloride,1.6833333333333336,832BM1,Benztropine Mesylate
59630-0575-60_9707CB9E.jpg,ROUND,WHITE,C42927,E57,Ethambutol Hydrochloride,1.9666666666666668,Sulfadiazine,1.8571428571428572,Flavoxate Hydrochloride,1.8333333333333335,575,FORTAMET
651620545.jpg,ROUND,WHITE,C42998,AM554,Zanaflex,2.0166666666666666,Primidone,1.9772727272727273,Primidone,1.9772727272727273,AN545,Primidone
001872615.jpg,CAPSULE,PURPLE,C42916,TTACOCTI00MG,TIAZAC,1.712121212121212,TIAZAC,1.537878787878788,TIAZAC,1.537878787878788,TIAZAC300,TIAZAC
000251911.jpg,OVAL,PINK,C42998,ACLARA80,CALAN SR,1.6166666666666667,AMARYL,1.5333333333333332,CALAN,1.5,CALANSR180,CALAN SR
604290295.jpg,CAPSULE,GREEN,C25158,E121,HYDROXYZINE PAMOATE,2.0388888888888888,Nitrofurantoin (monohydrate/macrocrystals),2.0,Nitrofurantoin (monohydrate/macrocrystals),2.0,EP112,HYDROXYZINE PAMOATE
003781452.jpg,ROUND,WHITE,C42998,ME3,Metoprolol Succinate,1.8333333333333335,Metoprolol succinate,1.8333333333333335,Atenolol and Chlorthalidone,1.8214285714285714,E3M,Estradiol
422910248.jpg,ROUND,PINK,C42931,MP37,Doxycycline Hyclate,2.188888888888889,Doxycycline Hyclate,2.188888888888889,Amitriptyline Hydrochloride,2.0,MP37,Doxycycline Hyclate
604290165.jpg,CAPSULE,WHITE,C25158,B7711,Tri-Legest Fe,1.6,CELEBREX,1.5865384615384617,Celecoxib,1.5865384615384617,B747,Duloxetine
QLT38910.jpg,OVAL,YELLOW,C42998,SV500,Mirtazapine,1.85,Alprazolam,1.7666666666666666,Sulfasalazine,1.7666666666666666,3605V,Hydrocodone Bitartrate And Acetaminophen
51285-0080-70_NLMIMAGE10_442FA21D.jpg,ROUND,BROWN,C42998,B247,LOESTRIN Fe 1.5/30,2.438888888888889,LOESTRIN Fe 1.5/30,2.438888888888889,LOESTRIN Fe 1/20,2.438888888888889,B247,LOESTRIN Fe 1/20
16729-0042-01_4C1E2611.jpg,CAPSULE,WHITE,C25158,CRI114,Gabapentin,1.64010989010989,Gabapentin,1.64010989010989,Tacrolimus,1.628787878787879,TCR1,Tacrolimus
604290276.jpg,ROUND,WHITE,C42998,WW763,Trihexyphenidyl Hydrochloride,2.4924242424242427,Trihexyphenidyl Hydrochloride,2.4924242424242427,Lisinopril with Hydrochlorothiazide,2.1,WW763,Trihexyphenidyl Hydrochloride
604290183.jpg,ROUND,YELLOW,C42998,T2,Enalapril Maleate,2.216666666666667,Enalapril Maleate,2.216666666666667,Enalapril Maleate,2.216666666666667,T2,Enalapril Maleate
000460471.jpg,CAPSULE,BLUE,C25158,MEDALAN,Acebutolol Hydrochloride,1.5058823529411764,Acebutolol Hydrochloride,1.5058823529411764,Acebutolol Hydrochloride,1.5058823529411764,INDERALLA80,Inderal LA
003780143.jpg,CAPSULE,GREEN,C25158,MYLAN1510,Prazosin Hydrochloride,2.292105263157895,Prazosin Hydrochloride,2.292105263157895,Loxapine,2.1868421052631577,MYLAN143,Indomethacin
00085-1733-03_SPLIMAGE30_2619935C.jpg,OVAL,PINK,C42931,BAMERA00,Avelox,1.8777777777777778,Famvir,1.5555555555555556,Tindamax,1.5535714285714286,BAYERM400,Avelox
002250295.jpg,ROUND,WHITE,C42998,25225,Liothyronine Sodium,2.143939393939394,Methocarbamol,2.0166666666666666,CLONAZEPAM,1.9500000000000002,02250295A,ANASPAZ
001854346.jpg,ROUND,WHITE,C42998,E151,Quinidine Sulfate,2.238888888888889,SULINDAC,2.107142857142857,Sulindac,2.107142857142857,E511,Quinidine Sulfate
16714-0356-01_NLMIMAGE10_CD4466D3.jpg,OVAL,RED,C42931,E12,Levetiracetam,2.107142857142857,Levetiracetam,2.107142857142857,Benazepril Hydrochloride and Hydrochlorothiazide,2.107142857142857,E12,Levetiracetam
009045657.jpg,ROUND,ORANGE,C42998,218,Dipyridamole,2.216666666666667,Clonidine Hydrochloride,2.107142857142857,Clonidine Hydrochloride,2.107142857142857,R128,Clonidine Hydrochloride
605055306.jpg,OVAL,WHITE,C42998,A0365,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,2.0166666666666666,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,2.0166666666666666,alendronate sodium,2.0166666666666666,APOTEX5306,acyclovir
002450144.jpg,ROUND,ORANGE,C42998,UPIS444,Glipizide,1.6428571428571428,Glipizide,1.6428571428571428,Ibuprofen,1.543956043956044,PUS144,Pacerone
